filtername wave filtwidth date detector x y median median_clipped filename observtn visit instrument effexptime
F410M 4.082 0.438 2022-08-26T03:49:09.607Z NRCBLONG 2048 2048 0.171077 0.17065692 jw02738002001_10101_00004_nrcblong_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T01:51:25.052Z NRCA1 2048 2048 0.07035297 0.06994881 jw02738002001_06101_00001_nrca1_rate.fits 002 001 NIRCAM 418.734
F444W 4.408 1.029 2022-08-26T01:19:23.128Z NRCALONG 2048 2048 0.668049 0.6718906 jw02738002001_04101_00003_nrcalong_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T04:32:38.827Z NRCA1 2048 2048 0.06934558 0.06886761 jw02738002001_12101_00004_nrca1_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:46:31.793Z NRCB4 2048 2048 0.07364457100629807 0.07270695 jw02738002001_08101_00003_nrcb4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T02:08:14.268Z NRCA2 2048 2048 0.07483069 0.07435991 jw02738002001_06101_00003_nrca2_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T01:32:58.999Z NRCB2 2048 2048 0.050984691828489304 0.050801713 jw02738002001_04101_00004_nrcb2_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-26T02:16:38.779Z NRCBLONG 2048 2048 0.24114540219306946 0.23997778 jw02738002001_06101_00004_nrcblong_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:29:31.952Z NRCA2 2048 2048 0.06459806 0.06453294 jw02738002001_08101_00001_nrca2_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T01:51:24.924Z NRCB4 2048 2048 0.086320356 0.08548498 jw02738002001_06101_00001_nrcb4_rate.fits 002 001 NIRCAM 418.734
F356W 3.568 0.781 2022-08-26T00:22:18.050Z NRCALONG 2048 2048 0.2129571 0.21283367 jw02738002001_02101_00002_nrcalong_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:13:42.722Z NRCA1 2048 2048 0.07298343 0.07260347 jw02738002001_02101_00001_nrca1_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:35:22.920Z NRCB1 2048 2048 0.057255811989307404 0.057070777 jw02738002001_10101_00003_nrcb1_rate.fits 002 001 NIRCAM 730.1
F115W 1.154 0.225 2022-08-26T03:21:36.297Z NRCA3 2048 2048 0.06293061 0.06252375 jw02738002001_10101_00002_nrca3_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T02:46:31.921Z NRCA1 2048 2048 0.065623045 0.06533103 jw02738002001_08101_00003_nrca1_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:37:56.402Z NRCB3 2048 2048 0.06791691482067108 0.067454495 jw02738002001_08101_00002_nrcb3_rate.fits 002 001 NIRCAM 418.734
F277W 2.762 0.683 2022-08-26T04:24:14.188Z NRCALONG 2048 2048 0.16633248 0.16614239 jw02738002001_12101_00003_nrcalong_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:30:42.689Z NRCA2 2048 2048 0.07154449820518494 0.0711849 jw02738002001_02101_00003_nrca2_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:07:49.482Z NRCB2 2048 2048 0.05966360867023468 0.059443027 jw02738002001_10101_00001_nrcb2_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T04:32:38.699Z NRCB4 2048 2048 0.07336739 0.07248626 jw02738002001_12101_00004_nrcb4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-30T04:32:14.282Z NRCB3 2048 2048 0.07097151 0.07056059 jw02738002002_02101_00002_nrcb3_rate.fits 002 002 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:24:14.060Z NRCB4 2048 2048 0.08106531202793121 0.08023343 jw02738002001_12101_00003_nrcb4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:39:07.329Z NRCA2 2048 2048 0.0782458 0.077857256 jw02738002001_02101_00004_nrca2_rate.fits 002 001 NIRCAM 418.734
F410M 4.082 0.438 2022-08-26T03:49:09.799Z NRCALONG 2048 2048 0.16467947 0.1649364 jw02738002001_10101_00004_nrcalong_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-26T00:13:42.722Z NRCALONG 2048 2048 0.21317893266677856 0.2130299 jw02738002001_02101_00001_nrcalong_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:54:56.561Z NRCA1 2048 2048 0.0656479075551033 0.06522474 jw02738002001_08101_00004_nrca1_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T00:52:11.002Z NRCB1 2048 2048 0.04951554536819458 0.049384564 jw02738002001_04101_00001_nrcb1_rate.fits 002 001 NIRCAM 730.1
F115W 1.154 0.225 2022-08-26T03:49:09.671Z NRCB1 2048 2048 0.055828746 0.05565779 jw02738002001_10101_00004_nrcb1_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-30T04:23:38.890Z NRCA2 2048 2048 0.073384725 0.07269147 jw02738002002_02101_00001_nrca2_rate.fits 002 002 NIRCAM 418.734
F444W 4.408 1.029 2022-08-26T01:19:23.000Z NRCBLONG 2048 2048 0.6911664009094238 0.69136256 jw02738002001_04101_00003_nrcblong_rate.fits 002 001 NIRCAM 730.1
F090W 0.902 0.194 2022-08-26T01:19:23.000Z NRCB2 2048 2048 0.05223165079951286 0.05210928 jw02738002001_04101_00003_nrcb2_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T02:16:38.907Z NRCA2 2048 2048 0.07504457980394363 0.07470295 jw02738002001_06101_00004_nrca2_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:54:56.433Z NRCB4 2048 2048 0.0747329443693161 0.073930405 jw02738002001_08101_00004_nrcb4_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T00:52:00.378Z NRCA4 2048 2048 0.05851021409034729 0.0582888 jw02738002001_04101_00001_nrca4_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-26T00:22:17.986Z NRCBLONG 2048 2048 0.23676777 0.23564012 jw02738002001_02101_00002_nrcblong_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:15:49.420Z NRCB3 2048 2048 0.06437689065933228 0.064063475 jw02738002001_12101_00002_nrcb3_rate.fits 002 001 NIRCAM 418.734
F356W 3.568 0.781 2022-08-26T02:16:38.907Z NRCALONG 2048 2048 0.2122414 0.2121017 jw02738002001_06101_00004_nrcalong_rate.fits 002 001 NIRCAM 418.734
F277W 2.762 0.683 2022-08-26T04:24:14.060Z NRCBLONG 2048 2048 0.18649015 0.18539125 jw02738002001_12101_00003_nrcblong_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:07:14.221Z NRCA2 2048 2048 0.07461121 0.07425351 jw02738002001_12101_00001_nrca2_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:49:09.799Z NRCA4 2048 2048 0.06668214499950409 0.06634069 jw02738002001_10101_00004_nrca4_rate.fits 002 001 NIRCAM 730.1
F090W 0.902 0.194 2022-08-26T01:32:58.999Z NRCB4 2048 2048 0.05731274 0.056912817 jw02738002001_04101_00004_nrcb4_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T02:29:31.952Z NRCA4 2048 2048 0.07540801 0.07495228 jw02738002001_08101_00001_nrca4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T01:51:24.924Z NRCB2 2048 2048 0.074418135 0.07402243 jw02738002001_06101_00001_nrcb2_rate.fits 002 001 NIRCAM 418.734
F277W 2.762 0.683 2022-08-26T02:37:56.530Z NRCALONG 2048 2048 0.16399308 0.16371492 jw02738002001_08101_00002_nrcalong_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:07:49.482Z NRCB4 2048 2048 0.07363553 0.07289851 jw02738002001_10101_00001_nrcb4_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T00:30:42.689Z NRCA4 2048 2048 0.08655945956707001 0.0861287 jw02738002001_02101_00003_nrca4_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:32:38.699Z NRCB2 2048 2048 0.06741734 0.06692065 jw02738002001_12101_00004_nrcb2_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T02:08:14.140Z NRCB1 2048 2048 0.07265757 0.07229008 jw02738002001_06101_00003_nrcb1_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T01:59:49.628Z NRCA3 2048 2048 0.07659468 0.076124445 jw02738002001_06101_00002_nrca3_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T01:32:59.127Z NRCA1 2048 2048 0.061178748 0.06109163 jw02738002001_04101_00004_nrca1_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T02:29:31.824Z NRCB1 2048 2048 0.06789737 0.067602515 jw02738002001_08101_00001_nrcb1_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:35:23.048Z NRCA2 2048 2048 0.055936649441719055 0.055776507 jw02738002001_10101_00003_nrca2_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T00:13:42.594Z NRCB2 2048 2048 0.07084718346595764 0.07040877 jw02738002001_02101_00001_nrcb2_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:46:31.793Z NRCB2 2048 2048 0.07031012 0.0697784 jw02738002001_08101_00003_nrcb2_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T02:08:14.268Z NRCA4 2048 2048 0.0772298201918602 0.076796204 jw02738002001_06101_00003_nrca4_rate.fits 002 001 NIRCAM 418.734
F277W 2.762 0.683 2022-08-26T02:29:31.824Z NRCBLONG 2048 2048 0.1863490790128708 0.18525 jw02738002001_08101_00001_nrcblong_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:22:18.050Z NRCA3 2048 2048 0.08181309700012207 0.08140352 jw02738002001_02101_00002_nrca3_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:07:49.610Z NRCA1 2048 2048 0.051249888 0.05050274 jw02738002001_10101_00001_nrca1_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T00:30:42.625Z NRCB1 2048 2048 0.07166374 0.07129105 jw02738002001_02101_00003_nrcb1_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:49:09.799Z NRCA3 2048 2048 0.06602239 0.06570357 jw02738002001_10101_00004_nrca3_rate.fits 002 001 NIRCAM 730.1
F277W 2.762 0.683 2022-08-26T02:54:56.497Z NRCALONG 2048 2048 0.16285117 0.16268162 jw02738002001_08101_00004_nrcalong_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T01:05:47.001Z NRCB2 2048 2048 0.053379845 0.05327219 jw02738002001_04101_00002_nrcb2_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T04:15:49.420Z NRCB4 2048 2048 0.06778581440448761 0.066911936 jw02738002001_12101_00002_nrcb4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-30T04:32:14.282Z NRCA1 2048 2048 0.07245032489299774 0.0719733 jw02738002002_02101_00002_nrca1_rate.fits 002 002 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:54:56.433Z NRCB3 2048 2048 0.07018295675516129 0.06957879 jw02738002001_08101_00004_nrcb3_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T00:52:00.378Z NRCA3 2048 2048 0.05712050199508667 0.056848213 jw02738002001_04101_00001_nrca3_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T04:15:49.548Z NRCA1 2048 2048 0.06998328864574432 0.06964348 jw02738002001_12101_00002_nrca1_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-30T04:32:14.218Z NRCB4 2048 2048 0.078787625 0.07823502 jw02738002002_02101_00002_nrcb4_rate.fits 002 002 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:24:14.060Z NRCB3 2048 2048 0.06804052 0.06750356 jw02738002001_12101_00003_nrcb3_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:22:18.050Z NRCA4 2048 2048 0.088561006 0.087969616 jw02738002001_02101_00002_nrca4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T01:59:49.500Z NRCB1 2048 2048 0.0715749 0.0712205 jw02738002001_06101_00002_nrcb1_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T02:08:14.268Z NRCA3 2048 2048 0.07431622 0.073848434 jw02738002001_06101_00003_nrca3_rate.fits 002 001 NIRCAM 418.734
F356W 3.568 0.781 2022-08-26T01:51:24.860Z NRCBLONG 2048 2048 0.23591482639312744 0.23479262 jw02738002001_06101_00001_nrcblong_rate.fits 002 001 NIRCAM 418.734
F410M 4.082 0.438 2022-08-26T03:21:36.297Z NRCALONG 2048 2048 0.16606870293617249 0.16628341 jw02738002001_10101_00002_nrcalong_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T02:37:56.402Z NRCB2 2048 2048 0.06514640152454376 0.064649075 jw02738002001_08101_00002_nrcb2_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T01:59:49.628Z NRCA4 2048 2048 0.07911997 0.07862587 jw02738002001_06101_00002_nrca4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:30:42.689Z NRCA3 2048 2048 0.078919336 0.07844442 jw02738002001_02101_00003_nrca3_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:07:49.482Z NRCB3 2048 2048 0.05878785625100136 0.0583996 jw02738002001_10101_00001_nrcb3_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T00:22:17.986Z NRCB1 2048 2048 0.073174864 0.07280497 jw02738002001_02101_00002_nrcb1_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T01:32:58.999Z NRCB3 2048 2048 0.052122168242931366 0.051859565 jw02738002001_04101_00004_nrcb3_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T02:29:31.952Z NRCA3 2048 2048 0.07312557101249695 0.07264219 jw02738002001_08101_00001_nrca3_rate.fits 002 001 NIRCAM 418.734
F410M 4.082 0.438 2022-08-26T03:07:49.418Z NRCBLONG 2048 2048 0.17236025631427765 0.1719116 jw02738002001_10101_00001_nrcblong_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-26T01:59:49.628Z NRCALONG 2048 2048 0.21000349521636963 0.20994684 jw02738002001_06101_00002_nrcalong_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:21:36.297Z NRCA2 2048 2048 0.0638062 0.063605726 jw02738002001_10101_00002_nrca2_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-26T00:39:07.201Z NRCBLONG 2048 2048 0.23687515 0.23573528 jw02738002001_02101_00004_nrcblong_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-30T04:23:38.890Z NRCA3 2048 2048 0.07605797052383423 0.07568718 jw02738002002_02101_00001_nrca3_rate.fits 002 002 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T01:05:47.129Z NRCA1 2048 2048 0.052439295 0.05237742 jw02738002001_04101_00002_nrca1_rate.fits 002 001 NIRCAM 730.1
F090W 0.902 0.194 2022-08-26T01:19:23.000Z NRCB3 2048 2048 0.05280464515089989 0.05244986 jw02738002001_04101_00003_nrcb3_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-26T01:51:24.988Z NRCALONG 2048 2048 0.21448712 0.21421084 jw02738002001_06101_00001_nrcalong_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-30T04:32:14.282Z NRCB2 2048 2048 0.073563695 0.07322362 jw02738002002_02101_00002_nrcb2_rate.fits 002 002 NIRCAM 418.734
F410M 4.082 0.438 2022-08-26T03:21:36.169Z NRCBLONG 2048 2048 0.17141117 0.17099945 jw02738002001_10101_00002_nrcblong_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T00:39:07.329Z NRCA3 2048 2048 0.07807959616184235 0.07761793 jw02738002001_02101_00004_nrca3_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T01:05:47.065Z NRCB4 2048 2048 0.058996733 0.058556724 jw02738002001_04101_00002_nrcb4_rate.fits 002 001 NIRCAM 730.1
F200W 1.989 0.457 2022-08-26T04:07:14.157Z NRCA3 2048 2048 0.07350805401802063 0.07299448 jw02738002001_12101_00001_nrca3_rate.fits 002 001 NIRCAM 418.734
F356W 3.568 0.781 2022-08-26T00:39:07.329Z NRCALONG 2048 2048 0.21165093779563904 0.21153548 jw02738002001_02101_00004_nrcalong_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T02:16:38.907Z NRCA3 2048 2048 0.0756041 0.07514421 jw02738002001_06101_00004_nrca3_rate.fits 002 001 NIRCAM 418.734
F410M 4.082 0.438 2022-08-26T03:07:49.546Z NRCALONG 2048 2048 0.1663954257965088 0.16662644 jw02738002001_10101_00001_nrcalong_rate.fits 002 001 NIRCAM 730.1
F356W 3.568 0.781 2022-08-26T01:59:49.500Z NRCBLONG 2048 2048 0.23817836 0.2371548 jw02738002001_06101_00002_nrcblong_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:15:49.420Z NRCB2 2048 2048 0.0736897736787796 0.07318236 jw02738002001_12101_00002_nrcb2_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:32:38.699Z NRCB3 2048 2048 0.07299324 0.07235521 jw02738002001_12101_00004_nrcb3_rate.fits 002 001 NIRCAM 418.734
F277W 2.762 0.683 2022-08-26T02:54:56.369Z NRCBLONG 2048 2048 0.18815076351165771 0.18706131 jw02738002001_08101_00004_nrcblong_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:37:56.402Z NRCB4 2048 2048 0.06610009 0.06522015 jw02738002001_08101_00002_nrcb4_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T01:59:49.628Z NRCA2 2048 2048 0.07219525 0.071794264 jw02738002001_06101_00002_nrca2_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:21:36.297Z NRCA4 2048 2048 0.06449349224567413 0.064176366 jw02738002001_10101_00002_nrca4_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T01:51:24.924Z NRCB3 2048 2048 0.0762893334031105 0.07571263 jw02738002001_06101_00001_nrcb3_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:37:56.530Z NRCA1 2048 2048 0.073414996 0.073115796 jw02738002001_08101_00002_nrca1_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T02:46:31.793Z NRCB3 2048 2048 0.074265085 0.07366119 jw02738002001_08101_00003_nrcb3_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:22:18.114Z NRCA2 2048 2048 0.07501986 0.07457682 jw02738002001_02101_00002_nrca2_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:21:36.169Z NRCB1 2048 2048 0.05876851826906204 0.05862978 jw02738002001_10101_00002_nrcb1_rate.fits 002 001 NIRCAM 730.1
F115W 1.154 0.225 2022-08-26T03:35:23.048Z NRCA3 2048 2048 0.059793561697006226 0.059487864 jw02738002001_10101_00003_nrca3_rate.fits 002 001 NIRCAM 730.1
F150W 1.501 0.318 2022-08-26T00:13:42.594Z NRCB3 2048 2048 0.0727899819612503 0.072226055 jw02738002001_02101_00001_nrcb3_rate.fits 002 001 NIRCAM 418.734
